26640511|425270925|2022-03-21|dmm***|자신 나름의 정의를, 선을 가진 인물들이 살아남기 위해, 살리기 위해 노력하는 이야기 인것 같아요. 정말 즐겁게 읽었어요.|100|0|1
26640592|425270925|2022-03-21|may***|재난물 좋아해서 취향에 잘 맞네요! 소재가 독특해서 더 흥미로워요|NULL|0|0
26640819|425270925|2022-03-21|jjj***|재난 영화를 보는것 같아요~|80|0|1
26640888|425270925|2022-03-21|ran***|"책을 읽는게 아니라 영화보는 느낌이네요
독특한 소재에 분위기가 취향이라 재밌어요"|NULL|0|0
26640965|425270925|2022-03-21|goa***|분위기가.압도감이 있네요 재밌게 보고있습니다|100|0|1
26641022|425270925|2022-03-21|joa***|소재가 신선하고 흥미로우면서 스토리 전개도 좋아요|100|0|1
26641078|425270925|2022-03-21|lyr***|제목부터 신선했는데, 보다보니까 몰입이 되서 계속 보게 되요|100|0|1
26641138|425270925|2022-03-21|khe***|재밌게 읽었습니다!|100|0|1
26641147|425270925|2022-03-21|ins***|엄청 재밌다고 소문났는데 리디에 와서 너무 기뻐요!|NULL|0|0
26641283|425270925|2022-03-21|yeb***|가볍게 읽기 좋아요|100|0|1
26641354|425270925|2022-03-21|wor***|재미있게 보고 있습니다|100|0|1
26641374|425270925|2022-03-21|rur***|기다리고있던건데 일부 읽어봅니다><|80|0|1
26641376|425270925|2022-03-21|jir***|집중하게 되네요. 한화 한화 읽을 때마다 심장 떨리는 기분입니다.|100|0|1
26641414|425270925|2022-03-21|sup***|재난속에서도 무너지지 않고 선하게 살아가는 평범한 주인공을 보고싶다면 꼭 보셔야 하는 작품입니다ㅠㅠㅠ 폭력과 이기심에 물든 현실에 꼭 필요한 캐릭터와 내용이에요!!!!|100|0|1
26641419|425270925|2022-03-21|eri***|"해저재난 소설입니다. 매우매우매우 재밌습니다!
다른 소설과 달리 느긋하게 전개가 시작되지만 본격적으로 이야기가 진행되면서 몰입이 굉장히 잘 되고 하나의 영화 같습니다. 요즘 유행하는 주인공들과 달리 주인공이 매우 선하게 나옵니다. 해저기지 구조도 굉장히 잘 쓰셔서 상상을 마구할 수 있는데다, 각 인물들의 매력이 넘쳐나는 소설입니다. 서사와 인물의 매력 두 마리의 토끼를 잡은 소설이니 한 번 트라이해보세요!"|NULL|0|0
26641437|425270925|2022-03-21|pur***|아포칼립스 판타지물 좋아하는데 재미있어요|NULL|0|0
26641448|425270925|2022-03-21|piz***|제목처럼 되게 잔잔하게 흘러가는 느낌이랄까... 그러면서도 끊기지 않는 긴장감이 있어서 재밌다|NULL|0|0
26641475|425270925|2022-03-21|aru***|선한 주인공 절대 지켜...제가 여기저기 팬아트 보고 솔깃해서 봤다가 뒤통수가 얼얼해진 독자입니다.. 어떻게...어떻게 스포일러가 없을수 있지??? 선함은 늘 악의와 선택지들 사이에서 방황하고 눈물 흘리지만 바로 서질 것이고 저는 주인공에게 그걸 기대하고 있습니다.|100|0|1
26641486|425270925|2022-03-21|lah***|좋아요 등장인물들에게 애정을 갖게 하는 글 ㅇㅇ..|NULL|0|0
26641498|425270925|2022-03-21|san***|다음화가 궁금해지네요|100|0|1
26641544|425270925|2022-03-21|yj1***|"기다리고 있었는데 들어오니까 좋네요
다시 보고 있어요"|NULL|0|0
26641550|425270925|2022-03-21|jac***|영화 보는 것 같았어요 내용이 흥미롭네요|NULL|0|0
26641563|425270925|2022-03-21|heg***|흔치 않은 스타일의 소설이라 더 반갑고 소중한 글이다. 리디에서도 대박났으면 좋겠다|NULL|0|0
26641575|425270925|2022-03-21|jjp***|스토리가 흥미진진해요|NULL|0|0
26641597|425270925|2022-03-21|hul***|비슷한 내용의 재난물과는 차이가 나는군요 문체도 좋으듯 일단 달려봄|100|0|1
26641603|425270925|2022-03-21|hy9***|초반은 어려운용어가 많이나와서 잘 안읽혀요 아직까진 잔잔물이에요 재난물되면 재밌어질거같어요|NULL|0|0
26641606|425270925|2022-03-21|qwe***|재미있게 잘 보고 있습니다.|NULL|0|0
26641648|425270925|2022-03-21|hus***|리디로 와서 너무 좋아요! TTS로 잘 듣고있습니다!|100|0|1
26641678|425270925|2022-03-21|daw***|재난 상황에서 주인공이 치과 의사라니 신선하네요.. 흡입력이 좋아요|100|0|1
26641696|425270925|2022-03-21|jeo***|심해의공포..  압박감 이런거 너무 좋네요..|100|0|1
26641709|425270925|2022-03-21|arm***|너무 재밌습니다... 재난물 오랜만에 봐서 더 좋네요 ㅠㅠ 스포밟지 않고 쭉 읽는걸 추천해요|100|0|1
26641761|425270925|2022-03-21|mel***|재난 상황에서 서로를 위해 나눠지는 팀원들의 이야기라니 두근두근해요~|NULL|0|0
26641774|425270925|2022-03-21|rla***|아포칼립스 너무 좋아하는데 쫄깃하네요|NULL|0|0
26641787|425270925|2022-03-21|now***|어떻게 보면 조금 답답하기도 한데 주인공이 인간미가 있어서 좋아요 잔잔물이지만 재밌습니다!|NULL|0|0
26641871|425270925|2022-03-21|kkk***|악하게 사는 것은 쉽고 선하게 사는 건 어려운 법이죠 특히나 재난이라는 상황에서는 더더욱 자신을 합리화하고 쉬운 길로 갈 수 있는데 선하게 살아가는 이야기라니 드물고 귀한 이야기라고 생각합니다|NULL|0|0
26641938|425270925|2022-03-21|inh***|표지가 예뻐요 관심가서 한번봐요|NULL|0|0
26641953|425270925|2022-03-21|che***|제목과 표지가 너무 멋져서 끌렸네요..! 아포칼립스 재난물에다 주인공의 선한 의지와 성장이 너무 좋아요~~~ 인간의 선함을 긍정하는 빛과 소금같은 아껴 읽고 싶은 소설이네요^^|NULL|0|0
26641998|425270925|2022-03-21|min***|심해의 재난물이다보니 좀더 무서워지네요. 몰입감이 대단해서 저도모르게 쭉쭉읽게되네요.|100|0|1
26642019|425270925|2022-03-21|nev***|5화까지 보면서 내 취향은 아니라서 하차하려는데 평이 너무 좋아서 더 봤더니 완전 수작이에요!! 여러분 꼭 보세요!!|100|0|1
26642030|425270925|2022-03-21|rkr***|해저 재난이야기는 처음 접해보는데 무섭기도 하면서 재밌어요|NULL|0|0
26642046|425270925|2022-03-21|rid***|어지간하면 200화까진 보고 갓작평가 하는데 이 작품은 60화까지만 읽어도 갓작인걸 알고 전체 다 결제 갈김|100|0|1
26642054|425270925|2022-03-21|dsd***|소재가 좋아요 재미있어용|NULL|0|0
26642083|425270925|2022-03-21|cra***|신선한 키워드네요.|NULL|0|0
26642135|425270925|2022-03-23|kao***|너무너무 재밌게 읽었어요.  스포는 아예 안보고 보시는걸 추천드릴게요.  작가님 사랑합니다♡|100|0|1
26642148|425270925|2022-03-21|rak***|"인류애가 생겼다가 사라졌다하는 소설
주인공이 너무 착하고 주변 캐릭터들도 특색 있어서 좋아요... 인물들이 납작하지 않고 입체적으로 그려져서 너무 좋았어요"|NULL|0|0
26642156|425270925|2022-03-21|lim***|몰입감이 장난 아니에요. 정신못차리고 62화까지 달리다 정신 들어서 리뷰랑 별점 갈기러옴 진짜 대박이야|100|0|1
26642164|425270925|2022-03-21|mae***|소재가 특별하고 재밌는데용 심해 재난상황 특별하네요..|100|0|1
26642187|425270925|2022-03-21|any***|재난물 소재 좋아하는데 없어서 못보고 있었는데 어바등을 발견해서 너무 기뻐요 심해 해저 특유의 무서움과 로우텐션으로 전개되는 서술 다 좋습니다 기다무로 26편 밖에 못봤지만 열심히 읽어보겠습니다|NULL|0|0
26642195|425270925|2022-03-21|sun***|"오랜만에 만나는 수작 인것 같아요.
달러구뜨나 헤일메리 읽기 시작했을때 느꼈던
주인공시점 따라 세계관을 읽고 경험하고
아야기 속으로 몰입되는 그 설렘이 있는 수작입니다.
심해공포증 있으신분 뒤로 나가기 해주세요.
작가님 필력이 좋아서 저 읽다가 숨막혔어요."|NULL|0|0
26642352|425270925|2022-03-21|ima***|분위기가 좋고 잘 읽힙니다|80|0|1
26642447|425270925|2022-03-21|viv***|아 심장벌렁벌렁하네요 재밋당ㅋㅋ|NULL|0|0
26642463|425270925|2022-03-21|ang***|"진짜 재밌습니다... 제가 심해에 갇힌것같은 기분도 들고
폐쇄당한 느낌도 들고... 같이 탈출하는 심정으로 가슴졸이면서 달렸습니다. 최신화계속달릴거같아요 ...."|100|0|1
26642468|425270925|2022-03-21|umi***|너무 행복해여 착한 사람들의 이야기ㅠㅠㅠ 그리고 ㅅㅎㄹㅋㅅㅋ~!~!~!~!~넘나웃거주그|100|0|1
26642469|425270925|2022-03-21|jus***|설정이 흔히 볼 수 있는 설정이 아니어서 재밌어요 분위기도 쫄깃쫄깃하고요~ 재밌어요~|100|0|1
26642579|425270925|2022-03-21|vel***|저도 소문 듣고 왔는데 진찌 재밌네요. 잘 보고있습니다|NULL|0|0
26642585|425270925|2022-03-21|iro***|담백하고 잔잔한 전개. 처음은 좀 심심한 듯한데 그만큼 설정 외우느라 고민할 필요없이 정주행 가능해요.|NULL|0|0
26642651|425270925|2022-03-21|bem***|해저기지에서 발생하는 판타지 이야기가 재미있어요!|NULL|0|0
26642655|425270925|2022-03-21|bom***|생생한 깊은 물의 공포에 긴장하며 보았습니다.|100|0|1
26642664|425270925|2022-03-21|wjd***|완전 몰입감 최고!!|NULL|0|0
26642686|425270925|2022-03-21|no1***|리뷰보고 정주행 합니다!|NULL|0|0
26642716|425270925|2022-03-21|asr***|심해 배경이라 괜찮을까 좀 걱정하면서 시작했는데 몰입하고 나니 전혀 문제가 안 되네요. 등장인물들도 매력있고 재미있어요!|NULL|0|0
26642728|425270925|2022-03-21|luc***|새로운 상황설정의 소설이라 흥미로워요. 바닷 속에서 일어날법한 미래의 일 같아서 현실감도 있고 미래설정이라 판타지적 요소가 섞였어요. 절대 스포없이 보시는거 추천합니다. 충격적.|100|0|1
26642768|425270925|2022-03-21|kwi***|와 바닷속이라는 설정 너무 재밌어요ㅠㅠㅠ|100|0|1
26642781|425270925|2022-03-21|ulk***|재밌어요! 주인공이 인간적이고 딱 보통의 사람이라 주인공의 생각에 더 깊게 공감되고 고통스러워요ㅠ재난 상황에서 나하나 챙기기도 벅찬데 그럼에도 선함을 유지하려는 모습이 너무 좋습니다|100|0|1
26642815|425270925|2022-03-21|icy***|재미있게잘보고있어요|80|0|1
26642820|425270925|2022-03-21|ego***|설정이 좋고 스토리 전개가 답답하지 않아서 재밌습니다|100|0|1
26642867|425270925|2022-03-21|302***|잔잔한 즐거움 팀이름은 가나다순 치아교정도 물어봐 훗|NULL|0|0
26642871|425270925|2022-03-21|thg***|독특한 설정이라 즐겁게 보고있습니다.|100|0|1
26642901|425270925|2022-03-21|ps1***|생존물,선한주인공.설정이나배경도좋고 인물들도좋아요|NULL|0|0
26642929|425270925|2022-03-21|mon***|설정이 독특하네요.. 저는 거의 처음 접한 키워드에요. 전개도 빠르고 몰입도 잘됐어요|NULL|0|0
26642939|425270925|2022-03-21|pri***|소재가 독특하네요~|NULL|0|0
26642966|425270925|2022-03-21|bak***|저까지 바닷속에 갇힌것처럼 심장쫄리면서 읽었습니다. 주인공이 선한 사람이라 좋아요.|NULL|0|0
26642997|425270925|2022-03-21|xss***|소재도 독특하고 푹 빠져서 읽었어요|NULL|0|0
26643060|425270925|2022-03-21|noc***|"※ 스포일러 보지 마시고 꼭 62화까지는 봐주세요. 해저기지 재난/조난 탈출물이고 다양한 폭력 묘사가 나오기 때문에 꺼려지시는 분은 구매하시기 전에 주의해주세요.

정말 선한 성향의 주인공과 그만큼 선한 캐릭터들이 나옵니다. 그만큼 현실적으로 악한 캐릭터도 나오고요. 다른 분들이 말하시듯 인류애를 갖게 되었다가 파사삭 식었다가 인간성에 대한 실뢰를 다시 회복하는 이야기예요. 다양하고 다채로운 선함을 접할 수 있고, 단조롭고 지겨운 악함인데 현실에서 무척 쉽게 접할 수 있고 상황을 최악으로 몰고 가기도 해서 현실적으로 빡치게 만드는... 그런 악함도 등장합니다.

상황 자체는 무척 어두운데 중간중간 잔잔하고 웃긴 장면들도 있고요. 그러다가 갑자기 사건이 터지기도 해서 (점프 스케어는 아닙니다) 긴장을 놓을 수 없어요. 복선이 촘촘하게 짜여있어서 읽다가 뒤로 돌아가서 다시 읽게 되기도 합니다. 정주행과 역주행, 다시읽기가 적극 권장됩니다. 제목을 설명해주는 편은 무척 좋아서 몇 번이나 다시 읽었는데 이번에 형광펜을 그어가며 볼 수 있게 되어 기쁘네요.

그리고 이 말은 하고 싶어서 덧붙여요. 주인공은 남자 캐릭터지만, 여성 캐릭터들 조형이 잘 되어있어요. 등장 비율도 꽤 높고 강한 여캐, 외유내강의 여캐, 악한 여캐, 다양하게 많이 접하실 수 있습니다. 여캐들이 겪는 작고 큰 일들과, 특정 사건에서 특정 여캐의 대사와 행동이 무척 인상 깊었네요...

무현 씨가 무사히 구조/탈출할 수 있기를 바랍니다. 아멘. 나무아미타불 관세음보살. 플랑크톤."|100|0|1
26643063|425270925|2022-03-21|dho***|재밌어요 잘 보겠습니다~|100|0|1
26643080|425270925|2022-03-21|tmf***|설정이 흥미롭고 스토리가 지루하지 않아서 재밌게 읽고 있어요|100|0|1
26643094|425270925|2022-03-21|ans***|재밌어용 ㅎㅎ 더 읽어보께여 이게 그 유명한 어바등이구나 기대됩니당|100|0|1
26643141|425270925|2022-03-21|dkd***|초반 읽고 있는데 묘사도 너무 좋아요|80|0|1
26643149|425270925|2022-03-21|bee***|몰입감이 장난아니네요. 평온한 얘기였어도 재밌었을 소재에 박진감까지 더해지니 계속 달리게 돼요.|NULL|0|0
26643194|425270925|2022-03-21|psa***|좋아하는 주제가 아닌데도 몰입감이 좋아서 계속 보고 있습니다.|100|0|1
26643240|425270925|2022-03-21|cyj***|주변에서 엄청 영업해서 보기시작했는데 설정도 특이하고 재미있어요|100|0|1
26643247|425270925|2022-03-21|lim***|몇편 안 읽었는데 생각보다 재밌어요!~|80|0|1
26643302|425270925|2022-03-21|tnp***|몰입감 장난아니네요 넘 재밌어요|100|0|1
26643327|425270925|2022-03-21|djk***|내용 스포 아예 안 찾아보고 봤는데 진짜... 진짜 재밌습니다 주인공 정말 아무것도 모르고 재난 맞이한 사람들이 보이는 반응을 하는 것도 좋은데 울고불고 난리치면서도 이기적이게 행동 못 하고 남들 돕는 게 너무 좋아요ㅠ.ㅠ|100|0|1
26643358|425270925|2022-03-21|seu***|"소개글부터 흥미로워서 읽었는데 스토리 좋네요.
내용 자체가 특이하고 재밌어요"|100|0|1
26643377|425270925|2022-03-21|wal***|읽다보면 가슴이 웅장해지는데 그만큼 심장이 졸리는 기분입니다~ 즐겁게 달리고 있어요~|NULL|0|0
26643391|425270925|2022-03-21|******|혹독한 평가하기로 유명한 플랫폼에서도 재밌다라는 댓글밖에 보이지 않을정도로 유명한 작품이길래 찍먹해봤는데 말이 필요가 없네요|100|0|1
26643416|425270925|2022-03-21|rer***|예상 가능한 이야기지만 재밌어서 계속 보게 됨!!|80|1|1
26643483|425270925|2022-03-21|kym***|소재도 특이하고 재밌어요|NULL|0|0
26643490|425270925|2022-03-21|lsa***|진짜 제가 심해에 있는 것같은 기분이 들어요. 이게 작가님이 필력이 좋으셔서 그런거겠죠? 스토리가 흥미롭고 재밌어요|100|0|1
26643496|425270925|2022-03-21|ehd***|너무재밌고 필력때뭄에 몰입하명서 읽었습니다|NULL|0|0
26643517|425270925|2022-03-21|jkr***|설정이 독특한데 필력도 좋아서 잘 읽혀요|100|0|1
26643625|425270925|2022-03-21|cm1***|처음 보는 소재기도 하고 평이 좋아서 읽었는데 생각보다 재밌네요. 읽기 잘한거 같아요|100|0|1
26643723|425270925|2022-03-21|cho***|글이 술술 읽혀서 재밌습니다|100|0|1
26643733|425270925|2022-04-23|ars***|재밌습니다 최근 열심히 보는 웹소!|100|1|1
26643768|425270925|2022-03-21|gen***|막막한 주인공의 심정에 이입 될 만큼 섬세하고 흡입력 있는 작품이네요 ㅎㅎ|100|0|1
26643824|425270925|2022-03-21|jyo***|글분위기도 좋고 스토리에 몰입해서 읽게돼요 추천합니다|100|0|1
26643831|425270925|2022-03-21|mir***|주인공한테 흠뻑 빠져서 이입하게 되는 소설이에요 스토리도 탄탄하고 분위기가 너무 좋아요|100|0|1
26643858|425270925|2022-03-21|swe***|먼치킨이 아닌 평범한 주인공 정말 좋아해서 봤는데 문체도 좋고 재밌어요|100|0|1
26643937|425270925|2022-03-21|tmf***|심해아포칼립스는 첨이라 너무 설ㄹㅔ요 훌훌템이고 인류애가 솔솔 생기는 작품이예요|NULL|0|0
26643950|425270925|2022-03-21|lal***|보세요  우선 60화까지 보세요! 조금 불호인 부분도 있지만 그 부분까지 포함해서 괜찮아요.|100|0|1
26643992|425270925|2022-03-21|qkw***|"아직 초반이지만 몰입감이 장난아니에요 근데 너무 몰입이 잘되서 읽다보면 자꾸 소름끼져요...ㅋㅋ큐ㅠ 어느새 제 심장은 빠르게 뛰고있음을...

단점은 제가 여태 읽은 소설중에 가장 오타가 많은 것 같아요ㅠ 연재한지 그리 오래되지 않은 작품이니 시간 지나면 차차 수정하시겠죠...? 제발 검수 제대로 해주셨으면 좋겠어요ㅠㅠ"|100|0|1
26643999|425270925|2022-03-21|suk***|제목이 시같고 예뻐요 스토리도 재미있구요|100|0|1
26644050|425270925|2022-03-21|sss***|스토리가 좋아서 시간가는줄 모르고 읽었습니다.|100|0|1
26644106|425270925|2022-03-21|wld***|제목이 너무 멋져요 스토리도 재밌습니다|100|0|1
26644148|425270925|2022-03-21|zza***|소재도 신선하고 재미있어요. 몰입력이 좋아서 계속 읽고있습니다.|80|0|1
26644278|425270925|2022-03-21|yoo***|너무 너무 재밌어요.|NULL|0|0
26644319|425270925|2022-03-21|blu***|필력 미쳤음. 그냥 보세요. 흥분하고 있는 자신을 발견할거에요. 아 1~3화 정도 힘들지도. 재미 없어서가 아니라 사이다패스 같은 글들이랑 완전 다르니까요.|100|0|1
26644471|425270925|2022-03-21|qed***|와 필력이 그냥 개쩔어요 흡수력 장난 아닌듯 약간 평범한 주인공이라 더 그렇게 느껴지는 것 같아요 대입돼서 ^^,,, 재미있네요|NULL|0|0
26644480|425270925|2022-03-21|jju***|신해량 도랏어! 신팀장님 미치셨나요!! 다른 사람 이빨만 아니라 내 심장도 같이 털어버리네!! 이 사람이 누군지 궁금하다면? 지금 바로 어바등 GO하십쇼.|100|0|1
26644549|425270925|2022-03-21|yej***|"재미있어요 주인공이 요즘판소에나오는 최강자, 시원한 해결사 이런게아니라서 더 매력을 느끼게하는요소가 된것같아요
심해에 아포칼립스란 소재도 bb
다만 오타가많아서 검수를 다시 하셔야할것같네요,,,"|100|0|1
26644550|425270925|2022-03-21|rid***|드라마나 영화로 보고싶은 마음! 해저기지 모습이 눈 앞에 그려지는거같아요 해저기지 생활도 더 보고싶고 궁금했는데 탈출 시도하는 과정도 흥미진진해서 몰입해서 읽었어요 각종 분야에 대한 전문적인 설명들이 몰입감을 더 높여주는거같아요 많은 이름들이 나오는데 캐릭터도 다 생동감 있어서 좋네요|100|0|1
26644575|425270925|2022-03-21|eve***|"심해나 폐쇄 공포증 있으시면 보지 마세요
딱히 없고 재난물이나 주인공이 선한 이야기 좋아하시면 꼭 보세요"|100|0|1
26644576|425270925|2022-03-21|rea***|분위기 표현을 너무 잘해줘서 재미있어요~!! 인물도 너무 매력적이라 계속보게됩니다!!!|100|0|1
26644583|425270925|2022-07-07|kit***|미리보기 보고 관심을 가졌고 좋아하는 소재이고 재미있게 읽고 있어요 ~~~|80|0|1
26644655|425270925|2022-03-21|dlw***|추천글 보고 왔습니다~~ 다들 어바등, 어바등 해서 무슨 작품인지 궁금해지더라구요. 그래서 리디쪽으로 오길 기다렸는데 마침 딱!|NULL|0|0
26644684|425270925|2022-03-21|yiw***|한 편의 시 같은 제목부터 해서 표현력이 어쩜 이렇게 섬세하신지...|100|0|1
26644741|425270925|2022-03-21|gus***|작화가 마음에 들어서 읽어봤다가 내용 몰입감이 너무 좋아 푹 빠지게됐네요. 눈앞에 바닷속 모습이 다 그려지는 것 같아요|NULL|0|0
26644793|425270925|2022-03-21|jer***|해저기지라는 배경이 독특하네요 재밌습니다|100|0|1
26644805|425270925|2022-03-21|2in***|"기대 이상이네요 정말 이런게 판타지 소설이구나 싶은 소설입니다.
심해에 아포칼립스란 소재도 독특하고 재미있네요.
요즘 유행하는 류의 빙의물이나 최강자 이런 이런 내용이아니여서 좋았습니다."|NULL|0|0
26644809|425270925|2022-03-21|fjr***|미래의 해저도시라는 배경도 무척 매력적인데, 극한의 재난 상황에서 꾸준히 선한 선택을 하는 무현이가 너무 대단하고...인간의 여러 면을 보여줘서 인류애가 주식처럼 오르락내리락해요 캐릭터들이 다 좋네요|100|0|1
26644833|425270925|2022-03-21|tnq***|와 처음보는 주제의 글인데 너무너무 재밌었습니다...빨려가는기분이었어요|NULL|0|0
26644903|425270925|2022-03-21|def***|3000m 해저기지면 심해일텐데.. 엄청 무섭겠네요 ㄷㄷ 공포분위기도 물씬 느껴지는게 작품의 소재를 잘 살린느낌|100|0|1
26644911|425270925|2022-03-21|hjk***|제목도 그렇고 표지도 그렇고 내용이 엄청 독특해요… 진짜 매력적인 글이에요|NULL|0|0
26644961|425270925|2022-03-21|soi***|"스포 없이 그냥 읽는 것을 추천합니다.
그리고 판타지 작품 특유의 사이다 서사로 으레 나오는 선한 인물을 민폐캐, 호구캐 취급하는 것을 반박해주는 작품이라고 생각해요. 어바등 박무현처럼 선한주인공이 많아졌으면 좋겠어요."|100|0|1
26645080|425270925|2022-03-21|lde***|"착하고 그저 곧기만한 주인공이 너무 기특하고 멋져요
심해묘사가 현실적이라 진짜 푹빠져서 읽게됩니다"|NULL|0|0
26645120|425270925|2022-03-21|deb***|재밌긴 한데 무한반복 되는거 같아 언제 끝날지 모르는거 같아요.|80|4|1
26645159|425270925|2022-03-21|zzx***|해저기지라는 소재가 신선하고 좋네요 요즘 비슷비슷 고만고만한 것들 보다가 보니까 더 재밌어요|100|0|1
26645245|425270925|2022-03-21|dpf***|와 진짜 필력도 좋지만 분위기가 장난아니에요.. 이건 직접 읽어봐야 피부로 느껴지는 그 분위기가 있는 것 같아요ㅋㅋㅋㅋ 요새 왜 많이들 추천하는지 이유를 알겠습니다|100|0|1
26645277|425270925|2022-03-21|cjm***|빠른 전개에 몰입해보니 벌써30회...|NULL|0|0
26645288|425270925|2022-03-21|min***|재미있게 읽고 있습니다. 건필하세요|100|0|1
26645345|425270925|2022-03-21|ris***|진짜 재밌어요...한 30화? 까지는 주인공한테 이입해서 멘탈 같이 깨지고 눈물 질질질 나옵니다 숨도 막히고요 패닉 서술 읽기 어려워하시는 분들은 심호흡하면서 보세요 머리 같이 깨집니다. 근데 참 신기한게 주인공이 단단해질수록 읽는 저도 같이 단단해집니다. 할수있어요 의사선생님 화이팅!|100|0|1
26645350|425270925|2022-03-21|eli***|와.. 섬뜩할 정도로 아름답다는 말은 이런 묘사를 두고 하는 말이구나 느꼈어요.. 30화 중반인데 앞으로의 전개도 기대하고 읽겠습니다!|100|0|1
26645356|425270925|2022-03-21|dev***|유료화 되기전에 봤던 작품인데 리디에서도 보다니 영광이네요~~ 말이 길 필요가 없어요. 한번 맛보면 벗어날수가없음..|100|0|1
26645460|425270925|2022-03-21|par***|"너무 재밌게 보고 있어요
정주행 합니다
올만에 즐겁게 보네요"|NULL|0|0
26645479|425270925|2022-03-21|rid***|해저기지 소재가 독특하고 선한 주인공과 선한 캐릭터들이 헤쳐나가는 모습이 좋아요|100|0|1
26645560|425270925|2022-03-21|che***|나는 한 번도 해저에 관한 주제를 읽은 적이 없다. 꽤 재미있게 읽힌다|NULL|0|0
26645635|425270925|2022-03-21|lim***|진짜.... 물이 줄줄 새는 시점부터 정신없이 몰입해서 보게 됩니다ㅠㅠ 100화 쌓이기 전에 봤으면 통곡했을 듯;-;|NULL|0|0
26645676|425270925|2022-03-21|bin***|소재가 영화같네요 재밌게 봤습니다|100|0|1
26645697|425270925|2022-03-21|khf***|"필력 대박쓰.
다들 평이 좋아서 저도 시작합니다"|NULL|0|0
26645724|425270925|2022-03-21|jam***|"스케일이 어마어마 하네요!!
소재도 새롭고 흥미진진 해서 밤 새우고 읽게 됩니다"|100|0|1
26645773|425270925|2022-03-21|nac***|그 어떤 소재보다 어바등 시대에는 90살까지 일해야 은퇴할 수 있다는 점이 가장 무서웠습니다|100|270|1
26645793|425270925|2022-03-21|ahe***|"해저기지 소재 너무 신선하고 좋아요 ㅠㅠㅠ
갠적으로 심해나 우주를 좋아해서 재밌게 봤어요ㅠㅠ"|100|0|1
26645868|425270925|2022-03-26|dbr***|내가 해저기지에 있는 것 같음 너무너무재밌다......|100|0|1
26645880|425270925|2022-03-21|phy***|세계관이 마음에 쏙 들어요 !|80|0|1
26645882|425270925|2022-03-21|dee***|이런 소재는 처음 봤는데 굉장히 흥미롭고 신선하네요|100|0|1
26645997|425270925|2022-03-21|sue***|매우 신선하네요  해저 기지라~~~|NULL|0|0
26646069|425270925|2022-03-21|duc***|헐ㅜ 해저기지ㅜㅜ 넘 좋다,,|NULL|0|0
26646123|425270925|2022-03-21|pho***|주인공이 어떤 상황에서도 폭력은 나쁘다고 생각하고 폭력외의 방법을 찾으려고하는, 서로 돕는게 당연한 선한주인공이라 좋고 계속 변치않고 이 마인드를 유지했으면 하고 바라는 반면에 이 상황에 그걸 바라는것자체가 주인공한테 못할짓이라는 생각이 드네요ㅜㅠ 결론은 무현이가 넘 좋다는거.......|100|0|1
26646227|425270925|2022-03-21|ekt***|소재가 신선하고 설정이 탄탄해서 재미있게 잘 봤습니다|100|0|1
26646241|425270925|2022-03-21|ker***|표지 분위기 미쳤네요.. 스토리도 탄탄한 느낌이고 너무 재밌어요|100|0|1
26646288|425270925|2022-03-21|sym***|유폴히 작가님께서 추천하시길래 시작해봅니다 기대만발~|NULL|0|0
26646302|425270925|2022-03-21|rkd***|재밌게 잘 읽었습니다!|100|0|1
26646309|425270925|2022-03-21|mis***|유명작이라 기대됩니다|NULL|0|0
26646318|425270925|2022-03-21|sjk***|하루만에 최신화까지 다읽었네요.. 넘재밌다...|100|0|1
26646387|425270925|2022-03-21|wlw***|리디에 들어오기만을 기다렸습니다. 너무 재밌네요.|100|0|1
26646412|425270925|2022-03-21|yel***|제목부터 완벽하네요..|NULL|0|0
26646461|425270925|2022-03-21|kan***|시간가는줄모르고읽었어요 존잼!!!!!!!!|100|0|1
26646479|425270925|2022-03-21|bbo***|이제 읽을수있네요!! 오래 기다렸어요!!|100|0|1
26646483|425270925|2022-03-21|amy***|역시 유명세에는 이유가 있나봐요ㅠㅠ|NULL|0|0
26646645|425270925|2022-03-21|red***|재미있습니다. 무슨 리뷰를 쓰려고 해도 전부 스포일러네요. 궁극적으로 연민, 이타심，연대에 관한 내용인 것 같습니다. 주인공이 사색이 많고 능력은 부족하지만, 근본이 선한 사람이라 읽는 내내 즐거웠습니다.|100|0|1
26646817|425270925|2022-03-21|mep***|넷플릭스에 나오면 인기 많을것 같은 작품.. 소재면 소재 전개도 맘에듬|100|0|1
26646826|425270925|2022-03-24|vi6***|너무 재밌어요 기절하겠음...... 결제를 고민하게 만드는.. 130화나 나왓는데 너네 아직... 바다 밑에 있니..? 다 같이 나가자.....|100|0|1
26646830|425270925|2022-03-21|b43***|스토리 전개도 좋고 흡입력이 있네요 잘 봤어요|100|0|1
26646890|425270925|2022-03-21|ken***|무척 독특한 분위기인데 재미있습니다. 무한히 넓은 바다 속 밀폐된 심해라는 게 참 아이러니해요. 인간의 선의가 세상을 구원한다? 빌런이 판치는 게 요즘 트렌드인데 짠하기도 합니다. 빌런은 그렇게 쉽고 편하게 살아가는데 작은 선의를 행하는 건 왜 이리 어려운지..스토리 진행은 고구마고 먼치킨은 커녕 총도 못쏘고 애 하나만 업어도 헉헉대는 능력없는 치과의사의 해저세계 구원기, 이 바보들을 진정 구원할 수 있을까요?|100|0|1
